Country,ISO 3166-1 alpha-3,Total,Coal,Oil,Cement,Flaring,Other,Per Capita,Country_num,ISO 3166-1 alpha-3_num
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,5,105
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.0,127.39,153.48,62.6,56.07,849.4,0.0,5,3
Anguilla,Aia,0.051296,0.0,0.051296,0.0,0.0,849.4,6.16835,5,3
Anguilla,Aia,0.051296,0.0,0.051296,0.0,0.0,849.4,5.952884,5,3
Anguilla,Aia,0.05496,0.0,0.05496,0.0,0.0,849.4,6.184314,5,3
Anguilla,Aia,0.065952,0.0,0.065952,0.0,0.0,849.4,7.230786,5,3
Anguilla,Aia,0.065952,0.0,0.065952,0.0,0.0,849.4,7.049166,5,3
Anguilla,Aia,0.065952,0.0,0.065952,0.0,0.0,849.4,6.869284,5,3
Anguilla,Aia,0.069616,0.0,0.069616,0.0,0.0,849.4,7.058299,5,3
Anguilla,Aia,0.069616,0.0,0.069616,0.0,0.0,849.4,6.870904,5,3
Anguilla,Aia,0.076944,0.0,0.076944,0.0,0.0,849.4,7.387097,5,3
Anguilla,Aia,0.080608,0.0,0.080608,0.0,0.0,849.4,7.518,5,3
Anguilla,Aia,0.087936,0.0,0.087936,0.0,0.0,849.4,7.96017,5,3
Anguilla,Aia,0.095264,0.0,0.095264,0.0,0.0,849.4,8.397743,5,3
Anguilla,Aia,0.095264,0.0,0.095264,0.0,0.0,849.4,8.24083,5,3
Anguilla,Aia,0.102592,0.0,0.102592,0.0,0.0,849.4,8.735695,5,3
Anguilla,Aia,0.120912,0.0,0.120912,0.0,0.0,849.4,10.131724,5,3
Anguilla,Aia,0.12824,0.0,0.12824,0.0,0.0,849.4,10.573879,5,3
Anguilla,Aia,0.142896,0.0,0.142896,0.0,0.0,849.4,11.593996,5,3
Anguilla,Kna,73.68,0.0,0.150224,62.6,56.07,849.4,11.99489,5,105
Anguilla,Aia,0.150224,0.0,0.150224,0.0,0.0,849.4,11.800786,5,3
Anguilla,Aia,0.14656,0.0,0.14656,0.0,0.0,849.4,11.320871,5,3
Anguilla,Aia,0.150224,0.0,0.150224,0.0,0.0,849.4,11.404798,5,3
Anguilla,Aia,0.142896,0.0,0.142896,0.0,0.0,849.4,10.711041,5,3
Anguilla,Aia,0.142896,0.0,0.142896,0.0,0.0,849.4,10.62029,5,3
Anguilla,Aia,0.117248,0.0,0.117248,0.0,0.0,849.4,8.558248,5,3
Anguilla,Aia,0.139232,0.0,0.139232,0.0,0.0,849.4,9.860623,5,3
Anguilla,Aia,0.153888,0.0,0.153888,0.0,0.0,849.4,10.594699,5,3
Anguilla,Aia,0.153888,0.0,0.153888,0.0,0.0,849.4,10.388713,5,3
Anguilla,Aia,0.142896,0.0,0.142896,0.0,0.0,849.4,9.516883,5,3
Anguilla,Aia,0.142896,0.0,0.142896,0.0,0.0,849.4,9.412819,5,3
Anguilla,Kna,73.68,0.0,153.48,0.0,0.0,849.4,121.57,5,105
Anguilla,Aia,0.13139,0.0,0.13139,0.0,0.0,849.4,8.430535,5,3
Anguilla,Aia,0.144744,0.0,0.144744,0.0,0.0,849.4,9.188354,5,3
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,105
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,105
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,105
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,73.68,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,105
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,73.68,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Ata,73.68,127.39,153.48,62.6,56.07,849.4,121.57,88,9
Haiti,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,105
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Ata,73.68,127.39,153.48,62.6,56.07,849.4,121.57,88,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Haiti,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,88,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Kna,73.68,127.39,153.48,62.6,56.07,849.4,0.0,6,105
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Kna,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,105
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,121.57,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.007328,0.0,0.007328,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.007328,0.0,0.007328,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.010992,0.0,0.010992,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.014656,0.0,0.014656,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.014656,0.0,0.014656,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.014656,0.0,0.014656,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.014656,0.0,0.014656,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Haiti,Ata,0.003664,0.0,0.003664,62.6,0.0,849.4,0.0,88,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.003664,0.0,153.48,62.6,0.0,849.4,121.57,6,9
Antarctica,Ata,0.003664,0.0,0.003664,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.007328,0.0,0.007328,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.007328,0.0,0.007328,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.007328,0.0,0.007328,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.010992,0.0,0.010992,0.0,0.0,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
Antarctica,Ata,0.0,127.39,153.48,62.6,56.07,849.4,0.0,6,9
